RJ Peterson,A Nehra,0,1,0,0,0,0
SR Tendulkar,A Nehra,1,0,0,0,0,0
SR Tendulkar,A Nehra,1,0,0,0,0,0
RJ Peterson,WD Parnell,0,1,0,0,0,0
KD Karthik,WD Parnell,0,1,0,0,0,0
RJ Peterson,WD Parnell,0,1,0,0,0,0
KD Karthik,WD Parnell,0,1,0,0,0,0
RJ Peterson,WD Parnell,0,1,0,0,0,0
KD Karthik,WD Parnell,0,1,0,0,0,0
KD Karthik,A Nehra,1,0,0,0,0,0
KD Karthik,A Nehra,0,1,0,0,0,0
RJ Peterson,A Nehra,1,0,0,0,0,0
KD Karthik,A Nehra,1,0,0,0,0,0
KD Karthik,A Nehra,0,1,0,0,0,0
AT Rayudu,A Nehra,1,0,0,0,0,0
KD Karthik,B Kumar,0,1,0,0,0,0
AT Rayudu,B Kumar,0,1,0,0,0,0
KD Karthik,B Kumar,1,0,0,0,0,0
KD Karthik,B Kumar,0,1,0,0,0,0
AT Rayudu,B Kumar,1,0,0,0,0,0
NLTC Perera,B Kumar,1,0,0,0,0,0
KD Karthik,A Nehra,1,0,0,0,0,0
KD Karthik,A Nehra,1,0,0,0,0,0
KD Karthik,A Nehra,0,1,0,0,0,0
NLTC Perera,A Nehra,1,0,0,0,0,0
NLTC Perera,A Nehra,1,0,0,0,0,0
NLTC Perera,A Nehra,1,0,0,0,0,0
Harbhajan Singh,AB Dinda,1,0,0,0,0,0
SL Malinga,AB Dinda,1,0,0,0,0,0
SL Malinga,AB Dinda,0,1,0,0,0,0
KD Karthik,AB Dinda,0,1,0,0,0,0
SL Malinga,AB Dinda,0,1,0,0,0,0
KD Karthik,AB Dinda,0,1,0,0,0,0
KD Karthik,WD Parnell,0,1,0,0,0,0
SL Malinga,WD Parnell,1,0,0,0,0,0
SL Malinga,WD Parnell,1,0,0,0,0,0
SL Malinga,WD Parnell,1,0,0,0,0,0
SL Malinga,WD Parnell,1,0,0,0,0,0
SL Malinga,WD Parnell,0,1,0,0,0,0
SL Malinga,AB Dinda,1,0,0,0,0,0
SL Malinga,AB Dinda,0,1,0,0,0,0
KD Karthik,AB Dinda,0,0,0,0,1,0
KD Karthik,AB Dinda,0,1,0,0,0,0
KD Karthik,AB Dinda,0,1,0,0,0,0
SL Malinga,AB Dinda,0,0,0,0,1,0
SL Malinga,AB Dinda,0,0,0,0,0,1
KD Karthik,WD Parnell,0,1,0,0,0,0
SL Malinga,WD Parnell,1,0,0,0,0,0
SL Malinga,WD Parnell,0,1,0,0,0,0
KD Karthik,WD Parnell,0,1,0,0,0,0
PP Ojha,WD Parnell,0,1,0,0,0,0
KD Karthik,WD Parnell,1,0,0,0,0,0
RV Uthappa,SL Malinga,0,1,0,0,0,0
RV Uthappa,SL Malinga,1,0,0,0,0,0
RV Uthappa,SL Malinga,1,0,0,0,0,0
RV Uthappa,SL Malinga,1,0,0,0,0,0
RV Uthappa,SL Malinga,1,0,0,0,0,0
RV Uthappa,SL Malinga,0,0,0,0,1,0
RV Uthappa,SL Malinga,0,1,0,0,0,0
RV Uthappa,MM Patel,1,0,0,0,0,0
RV Uthappa,MM Patel,1,0,0,0,0,0
RV Uthappa,MM Patel,0,0,0,0,0,1
RV Uthappa,MM Patel,1,0,0,0,0,0
RV Uthappa,MM Patel,0,1,0,0,0,0
JD Ryder,MM Patel,1,0,0,0,0,0
RV Uthappa,SL Malinga,1,0,0,0,0,0
RV Uthappa,SL Malinga,1,0,0,0,0,0
RV Uthappa,SL Malinga,1,0,0,0,0,0
RV Uthappa,SL Malinga,0,0,1,0,0,0
RV Uthappa,SL Malinga,1,0,0,0,0,0
RV Uthappa,SL Malinga,0,0,0,0,1,0
JD Ryder,MM Patel,1,0,0,0,0,0
JD Ryder,MM Patel,0,1,0,0,0,0
RV Uthappa,MM Patel,1,0,0,0,0,0
MJ Clarke,MM Patel,1,0,0,0,0,0
MJ Clarke,MM Patel,1,0,0,0,0,0
MJ Clarke,MM Patel,1,0,0,0,0,0
JD Ryder,Harbhajan Singh,1,0,0,0,0,0
JD Ryder,Harbhajan Singh,0,1,0,0,0,0
MJ Clarke,Harbhajan Singh,0,0,0,0,1,0
MJ Clarke,Harbhajan Singh,0,0,0,0,1,0
MJ Clarke,Harbhajan Singh,0,1,0,0,0,0
JD Ryder,Harbhajan Singh,0,1,0,0,0,0
JD Ryder,MM Patel,1,0,0,0,0,0
JD Ryder,MM Patel,1,0,0,0,0,0
JD Ryder,MM Patel,0,0,0,0,1,0
JD Ryder,MM Patel,0,1,0,0,0,0
MJ Clarke,MM Patel,0,1,0,0,0,0
JD Ryder,MM Patel,1,0,0,0,0,0
MJ Clarke,Harbhajan Singh,1,0,0,0,0,0
MJ Clarke,Harbhajan Singh,0,1,0,0,0,0
JD Ryder,Harbhajan Singh,0,1,0,0,0,0
MJ Clarke,Harbhajan Singh,0,1,0,0,0,0
JD Ryder,Harbhajan Singh,1,0,0,0,0,0
MJ Clarke,Harbhajan Singh,1,0,0,0,0,0
SC Ganguly,PP Ojha,0,1,0,0,0,0
MJ Clarke,PP Ojha,0,1,0,0,0,0
SC Ganguly,PP Ojha,1,0,0,0,0,0
SC Ganguly,PP Ojha,0,1,0,0,0,0
MJ Clarke,PP Ojha,0,1,0,0,0,0
SC Ganguly,PP Ojha,1,0,0,0,0,0
MJ Clarke,Harbhajan Singh,1,0,0,0,0,0
MJ Clarke,Harbhajan Singh,1,0,0,0,0,0
SPD Smith,Harbhajan Singh,1,0,0,0,0,0
SPD Smith,Harbhajan Singh,1,0,0,0,0,0
SPD Smith,Harbhajan Singh,0,1,0,0,0,0
SC Ganguly,Harbhajan Singh,1,0,0,0,0,0
SPD Smith,PP Ojha,1,0,0,0,0,0
SPD Smith,PP Ojha,0,1,0,0,0,0
SC Ganguly,PP Ojha,1,0,0,0,0,0
SC Ganguly,PP Ojha,0,1,0,0,0,0
SPD Smith,PP Ojha,1,0,0,0,0,0
M Manhas,PP Ojha,1,0,0,0,0,0
SC Ganguly,JEC Franklin,1,0,0,0,0,0
SC Ganguly,JEC Franklin,1,0,0,0,0,0
SC Ganguly,JEC Franklin,1,0,0,0,0,0
SC Ganguly,JEC Franklin,0,1,0,0,0,0
M Manhas,JEC Franklin,1,0,0,0,0,0
M Manhas,JEC Franklin,0,1,0,0,0,0
M Manhas,NLTC Perera,1,0,0,0,0,0
M Manhas,NLTC Perera,1,0,0,0,0,0
M Manhas,NLTC Perera,0,0,1,0,0,0
M Manhas,NLTC Perera,0,1,0,0,0,0
SC Ganguly,NLTC Perera,0,1,0,0,0,0
M Manhas,NLTC Perera,0,0,0,0,1,0
SC Ganguly,JEC Franklin,0,1,0,0,0,0
M Manhas,JEC Franklin,0,1,0,0,0,0
SC Ganguly,JEC Franklin,0,1,0,0,0,0
M Manhas,JEC Franklin,0,0,0,0,1,0
M Manhas,JEC Franklin,1,0,0,0,0,0
M Manhas,JEC Franklin,0,0,1,0,0,0
SC Ganguly,PP Ojha,0,1,0,0,0,0
M Manhas,PP Ojha,1,0,0,0,0,0
M Manhas,PP Ojha,1,0,0,0,0,0
M Manhas,PP Ojha,0,0,1,0,0,0
M Manhas,PP Ojha,0,0,0,0,1,0
M Manhas,PP Ojha,1,0,0,0,0,0
SC Ganguly,Harbhajan Singh,0,1,0,0,0,0
SC Ganguly,Harbhajan Singh,1,0,0,0,0,0
SC Ganguly,Harbhajan Singh,1,0,0,0,0,0
SC Ganguly,Harbhajan Singh,1,0,0,0,0,0
SC Ganguly,Harbhajan Singh,0,1,0,0,0,0
M Manhas,Harbhajan Singh,1,0,0,0,0,0
M Manhas,Harbhajan Singh,0,1,0,0,0,0
M Manhas,JEC Franklin,0,1,0,0,0,0
SC Ganguly,JEC Franklin,0,1,0,0,0,0
M Manhas,JEC Franklin,0,1,0,0,0,0
SC Ganguly,JEC Franklin,0,1,0,0,0,0
M Manhas,JEC Franklin,0,0,0,0,1,0
M Manhas,JEC Franklin,0,1,0,0,0,0
M Manhas,SL Malinga,0,1,0,0,0,0
SC Ganguly,SL Malinga,0,1,0,0,0,0
M Manhas,SL Malinga,1,0,0,0,0,0
M Manhas,SL Malinga,0,1,0,0,0,0
SC Ganguly,SL Malinga,0,0,0,0,1,0
SC Ganguly,SL Malinga,0,1,0,0,0,0
SC Ganguly,SL Malinga,0,1,0,0,0,0
SC Ganguly,SL Malinga,1,0,0,0,0,0
M Manhas,PP Ojha,0,0,0,0,1,0
M Manhas,PP Ojha,0,1,0,0,0,0
WD Parnell,PP Ojha,0,1,0,0,0,0
M Manhas,PP Ojha,0,1,0,0,0,0
WD Parnell,PP Ojha,0,1,0,0,0,0
WD Parnell,PP Ojha,0,1,0,0,0,0
M Manhas,PP Ojha,0,0,1,0,0,0
WD Parnell,SL Malinga,1,0,0,0,0,0
WD Parnell,SL Malinga,1,0,0,0,0,0
B Kumar,SL Malinga,0,0,1,0,0,0
B Kumar,SL Malinga,1,0,0,0,0,0
B Kumar,SL Malinga,0,1,0,0,0,0
M Manhas,SL Malinga,0,1,0,0,0,0
M Manhas,MM Patel,1,0,0,0,0,0
M Manhas,MM Patel,0,1,0,0,0,0
M Manhas,MM Patel,0,1,0,0,0,0
B Kumar,MM Patel,0,1,0,0,0,0
M Manhas,MM Patel,0,1,0,0,0,0
B Kumar,MM Patel,0,0,0,0,1,0
B Kumar,MM Patel,0,0,1,0,0,0
L Ronchi,P Kumar,1,0,0,0,0,0
L Ronchi,P Kumar,0,0,0,0,1,0
L Ronchi,P Kumar,1,0,0,0,0,0
L Ronchi,P Kumar,1,0,0,0,0,0
L Ronchi,P Kumar,0,0,0,0,1,0
L Ronchi,P Kumar,1,0,0,0,0,0
ST Jayasuriya,Z Khan,0,1,0,0,0,0
L Ronchi,Z Khan,1,0,0,0,0,0
L Ronchi,Z Khan,1,0,0,0,0,0
L Ronchi,Z Khan,1,0,0,0,0,0
L Ronchi,Z Khan,1,0,0,0,0,0
DJ Thornely,Z Khan,0,0,0,0,1,0
ST Jayasuriya,P Kumar,1,0,0,0,0,0
ST Jayasuriya,P Kumar,0,0,0,0,1,0
ST Jayasuriya,P Kumar,1,0,0,0,0,0
ST Jayasuriya,P Kumar,0,1,0,0,0,0
DJ Thornely,P Kumar,1,0,0,0,0,0
DJ Thornely,P Kumar,0,1,0,0,0,0
DJ Thornely,P Kumar,1,0,0,0,0,0
ST Jayasuriya,Z Khan,1,0,0,0,0,0
ST Jayasuriya,Z Khan,0,1,0,0,0,0
DJ Thornely,Z Khan,1,0,0,0,0,0
DJ Thornely,Z Khan,1,0,0,0,0,0
RV Uthappa,Z Khan,0,0,1,0,0,0
RV Uthappa,Z Khan,1,0,0,0,0,0
ST Jayasuriya,JH Kallis,0,1,0,0,0,0
ST Jayasuriya,JH Kallis,0,0,0,0,1,0
ST Jayasuriya,JH Kallis,0,0,0,0,1,0
ST Jayasuriya,JH Kallis,1,0,0,0,0,0
ST Jayasuriya,JH Kallis,0,0,0,0,1,0
ST Jayasuriya,JH Kallis,1,0,0,0,0,0
ST Jayasuriya,JH Kallis,0,0,0,0,0,1
RV Uthappa,Z Khan,0,1,0,0,0,0
ST Jayasuriya,Z Khan,0,0,0,0,1,0
ST Jayasuriya,Z Khan,1,0,0,0,0,0
ST Jayasuriya,Z Khan,1,0,0,0,0,0
RV Uthappa,Z Khan,0,1,0,0,0,0
PR Shah,Z Khan,1,0,0,0,0,0
RV Uthappa,R Vinay Kumar,0,1,0,0,0,0
PR Shah,R Vinay Kumar,1,0,0,0,0,0
PR Shah,R Vinay Kumar,0,1,0,0,0,0
RV Uthappa,R Vinay Kumar,0,0,0,0,1,0
RV Uthappa,R Vinay Kumar,0,1,0,0,0,0
PR Shah,R Vinay Kumar,1,0,0,0,0,0
RV Uthappa,B Akhil,1,0,0,0,0,0
RV Uthappa,B Akhil,0,1,0,0,0,0
PR Shah,B Akhil,0,1,0,0,0,0
RV Uthappa,B Akhil,0,1,0,0,0,0
PR Shah,B Akhil,0,1,0,0,0,0
RV Uthappa,B Akhil,0,0,1,0,0,0
PR Shah,JH Kallis,0,1,0,0,0,0
RV Uthappa,JH Kallis,0,1,0,0,0,0
PR Shah,JH Kallis,0,1,0,0,0,0
RV Uthappa,JH Kallis,0,0,0,0,1,0
RV Uthappa,JH Kallis,0,1,0,0,0,0
PR Shah,JH Kallis,0,0,0,0,1,0
RV Uthappa,R Vinay Kumar,1,0,0,0,0,0
RV Uthappa,R Vinay Kumar,0,1,0,0,0,0
PR Shah,R Vinay Kumar,1,0,0,0,0,0
PR Shah,R Vinay Kumar,0,1,0,0,0,0
RV Uthappa,R Vinay Kumar,1,0,0,0,0,0
RV Uthappa,R Vinay Kumar,1,0,0,0,0,0
PR Shah,SB Joshi,0,1,0,0,0,0
RV Uthappa,SB Joshi,0,1,0,0,0,0
PR Shah,SB Joshi,0,0,0,0,1,0
PR Shah,SB Joshi,0,1,0,0,0,0
RV Uthappa,SB Joshi,1,0,0,0,0,0
RV Uthappa,SB Joshi,1,0,0,0,0,0
PR Shah,R Vinay Kumar,1,0,0,0,0,0
PR Shah,R Vinay Kumar,0,0,1,0,0,0
PR Shah,R Vinay Kumar,0,1,0,0,0,0
RV Uthappa,R Vinay Kumar,1,0,0,0,0,0
RV Uthappa,R Vinay Kumar,0,0,0,0,1,0
RV Uthappa,R Vinay Kumar,0,0,0,0,0,1
PR Shah,SB Joshi,1,0,0,0,0,0
PR Shah,SB Joshi,0,1,0,0,0,0
RV Uthappa,SB Joshi,1,0,0,0,0,0
RV Uthappa,SB Joshi,1,0,0,0,0,0
RV Uthappa,SB Joshi,0,1,0,0,0,0
PR Shah,SB Joshi,0,1,0,0,0,0
PR Shah,B Akhil,1,0,0,0,0,0
PR Shah,B Akhil,1,0,0,0,0,0
PR Shah,B Akhil,1,0,0,0,0,0
RV Uthappa,B Akhil,0,1,0,0,0,0
AM Nayar,B Akhil,1,0,0,0,0,0
AM Nayar,B Akhil,0,1,0,0,0,0
AM Nayar,P Kumar,0,1,0,0,0,0
RV Uthappa,P Kumar,0,1,0,0,0,0
AM Nayar,P Kumar,0,1,0,0,0,0
RV Uthappa,P Kumar,1,0,0,0,0,0
RV Uthappa,P Kumar,0,0,1,0,0,0
RV Uthappa,P Kumar,0,1,0,0,0,0
RV Uthappa,JH Kallis,0,1,0,0,0,0
AM Nayar,JH Kallis,0,1,0,0,0,0
RV Uthappa,JH Kallis,0,1,0,0,0,0
AM Nayar,JH Kallis,0,1,0,0,0,0
AM Nayar,JH Kallis,0,1,0,0,0,0
RV Uthappa,JH Kallis,0,0,0,0,1,0
RV Uthappa,JH Kallis,0,0,0,0,1,0
AM Nayar,B Akhil,0,1,0,0,0,0
RV Uthappa,B Akhil,0,1,0,0,0,0
AM Nayar,B Akhil,0,0,0,0,1,0
AM Nayar,B Akhil,0,1,0,0,0,0
RV Uthappa,B Akhil,1,0,0,0,0,0
SM Pollock,B Akhil,0,0,0,0,1,0
AM Nayar,R Vinay Kumar,0,0,1,0,0,0
AM Nayar,R Vinay Kumar,0,0,0,0,0,1
AM Nayar,R Vinay Kumar,0,1,0,0,0,0
SM Pollock,R Vinay Kumar,0,0,0,0,1,0
SM Pollock,R Vinay Kumar,0,0,0,0,0,1
SM Pollock,R Vinay Kumar,0,1,0,0,0,0
SM Pollock,P Kumar,0,1,0,0,0,0
AM Nayar,P Kumar,0,1,0,0,0,0
SM Pollock,P Kumar,1,0,0,0,0,0
SM Pollock,P Kumar,0,1,0,0,0,0
AM Nayar,P Kumar,1,0,0,0,0,0
SM Pollock,P Kumar,0,0,0,0,0,1
Harbhajan Singh,Z Khan,0,1,0,0,0,0
SM Pollock,Z Khan,1,0,0,0,0,0
SM Pollock,Z Khan,0,0,0,0,1,0
SM Pollock,Z Khan,0,1,0,0,0,0
Harbhajan Singh,Z Khan,0,1,0,0,0,0
SM Pollock,Z Khan,1,0,0,0,0,0
S Chanderpaul,A Nehra,1,0,0,0,0,0
S Chanderpaul,A Nehra,0,1,0,0,0,0
R Dravid,A Nehra,1,0,0,0,0,0
R Dravid,A Nehra,0,1,0,0,0,0
S Chanderpaul,A Nehra,0,0,0,0,1,0
S Chanderpaul,A Nehra,0,0,0,0,1,0
R Dravid,SM Pollock,1,0,0,0,0,0
R Dravid,SM Pollock,1,0,0,0,0,0
R Dravid,SM Pollock,1,0,0,0,0,0
R Dravid,SM Pollock,1,0,0,0,0,0
R Dravid,SM Pollock,1,0,0,0,0,0
R Dravid,SM Pollock,0,1,0,0,0,0
R Dravid,A Nehra,1,0,0,0,0,0
R Dravid,A Nehra,0,0,0,0,1,0
R Dravid,A Nehra,0,1,0,0,0,0
S Chanderpaul,A Nehra,0,1,0,0,0,0
R Dravid,A Nehra,0,0,0,0,1,0
R Dravid,A Nehra,0,1,0,0,0,0
R Dravid,SM Pollock,1,0,0,0,0,0
R Dravid,SM Pollock,0,1,0,0,0,0
S Chanderpaul,SM Pollock,0,1,0,0,0,0
R Dravid,SM Pollock,0,1,0,0,0,0
S Chanderpaul,SM Pollock,0,1,0,0,0,0
R Dravid,SM Pollock,0,1,0,0,0,0
R Dravid,DS Kulkarni,0,0,0,0,1,0
R Dravid,DS Kulkarni,0,1,0,0,0,0
S Chanderpaul,DS Kulkarni,0,0,0,0,1,0
S Chanderpaul,DS Kulkarni,1,0,0,0,0,0
S Chanderpaul,DS Kulkarni,0,1,0,0,0,0
S Chanderpaul,DS Kulkarni,1,0,0,0,0,0
S Chanderpaul,DS Kulkarni,1,0,0,0,0,0
LRPL Taylor,SM Pollock,0,1,0,0,0,0
R Dravid,SM Pollock,1,0,0,0,0,0
R Dravid,SM Pollock,1,0,0,0,0,0
R Dravid,SM Pollock,0,1,0,0,0,0
LRPL Taylor,SM Pollock,0,1,0,0,0,0
R Dravid,SM Pollock,1,0,0,0,0,0
LRPL Taylor,DS Kulkarni,0,1,0,0,0,0
R Dravid,DS Kulkarni,1,0,0,0,0,0
R Dravid,DS Kulkarni,0,0,0,0,1,0
R Dravid,DS Kulkarni,1,0,0,0,0,0
R Dravid,DS Kulkarni,1,0,0,0,0,0
R Dravid,DS Kulkarni,0,1,0,0,0,0
R Dravid,ST Jayasuriya,0,0,1,0,0,0
R Dravid,ST Jayasuriya,0,1,0,0,0,0
LRPL Taylor,ST Jayasuriya,0,1,0,0,0,0
R Dravid,ST Jayasuriya,0,1,0,0,0,0
LRPL Taylor,ST Jayasuriya,0,1,0,0,0,0
R Dravid,ST Jayasuriya,0,0,1,0,0,0
LRPL Taylor,Harbhajan Singh,0,0,0,0,0,1
LRPL Taylor,Harbhajan Singh,0,0,0,0,0,1
LRPL Taylor,Harbhajan Singh,0,1,0,0,0,0
LRPL Taylor,Harbhajan Singh,1,0,0,0,0,0
LRPL Taylor,Harbhajan Singh,0,1,0,0,0,0
R Dravid,Harbhajan Singh,1,0,0,0,0,0
JH Kallis,Harbhajan Singh,0,1,0,0,0,0
JH Kallis,ST Jayasuriya,0,1,0,0,0,0
LRPL Taylor,ST Jayasuriya,0,0,0,0,1,0
LRPL Taylor,ST Jayasuriya,0,1,0,0,0,0
JH Kallis,ST Jayasuriya,1,0,0,0,0,0
JH Kallis,ST Jayasuriya,0,1,0,0,0,0
LRPL Taylor,ST Jayasuriya,1,0,0,0,0,0
V Kohli,Harbhajan Singh,0,1,0,0,0,0
JH Kallis,Harbhajan Singh,0,1,0,0,0,0
V Kohli,Harbhajan Singh,1,0,0,0,0,0
V Kohli,Harbhajan Singh,0,1,0,0,0,0
JH Kallis,Harbhajan Singh,1,0,0,0,0,0
JH Kallis,Harbhajan Singh,0,1,0,0,0,0
JH Kallis,ST Jayasuriya,0,1,0,0,0,0
V Kohli,ST Jayasuriya,0,0,0,0,1,0
V Kohli,ST Jayasuriya,0,1,0,0,0,0
JH Kallis,ST Jayasuriya,0,1,0,0,0,0
V Kohli,ST Jayasuriya,0,0,0,0,0,1
V Kohli,ST Jayasuriya,0,1,0,0,0,0
V Kohli,AM Nayar,1,0,0,0,0,0
V Kohli,AM Nayar,0,0,0,0,1,0
V Kohli,AM Nayar,0,0,0,0,1,0
V Kohli,AM Nayar,1,0,0,0,0,0
V Kohli,AM Nayar,0,1,0,0,0,0
JH Kallis,AM Nayar,0,1,0,0,0,0
JH Kallis,A Nehra,0,1,0,0,0,0
V Kohli,A Nehra,0,1,0,0,0,0
V Kohli,A Nehra,1,0,0,0,0,0
V Kohli,A Nehra,1,0,0,0,0,0
MV Boucher,A Nehra,1,0,0,0,0,0
MV Boucher,A Nehra,0,1,0,0,0,0
MV Boucher,A Nehra,1,0,0,0,0,0
MV Boucher,A Nehra,0,0,1,0,0,0
JH Kallis,Harbhajan Singh,0,1,0,0,0,0
MV Boucher,Harbhajan Singh,0,1,0,0,0,0
JH Kallis,Harbhajan Singh,0,1,0,0,0,0
MV Boucher,Harbhajan Singh,0,0,0,0,1,0
MV Boucher,Harbhajan Singh,0,1,0,0,0,0
JH Kallis,Harbhajan Singh,0,1,0,0,0,0
JH Kallis,SM Pollock,0,1,0,0,0,0
MV Boucher,SM Pollock,0,0,0,0,1,0
MV Boucher,SM Pollock,0,1,0,0,0,0
JH Kallis,SM Pollock,1,0,0,0,0,0
JH Kallis,SM Pollock,0,1,0,0,0,0
MV Boucher,SM Pollock,0,1,0,0,0,0
MV Boucher,ST Jayasuriya,0,0,0,0,0,1
MV Boucher,ST Jayasuriya,0,1,0,0,0,0
JH Kallis,ST Jayasuriya,0,1,0,0,0,0
MV Boucher,ST Jayasuriya,0,1,0,0,0,0
JH Kallis,ST Jayasuriya,0,1,0,0,0,0
MV Boucher,ST Jayasuriya,1,0,0,0,0,0
JH Kallis,A Nehra,0,0,0,0,0,1
JH Kallis,A Nehra,0,1,0,0,0,0
MV Boucher,A Nehra,0,1,0,0,0,0
JH Kallis,A Nehra,0,1,0,0,0,0
MV Boucher,A Nehra,0,0,0,0,1,0
MV Boucher,A Nehra,0,0,0,0,0,1
JH Kallis,Harbhajan Singh,0,1,0,0,0,0
MV Boucher,Harbhajan Singh,0,0,0,0,1,0
MV Boucher,Harbhajan Singh,0,1,0,0,0,0
JH Kallis,Harbhajan Singh,1,0,0,0,0,0
B Akhil,Harbhajan Singh,0,0,1,0,0,0
B Akhil,Harbhajan Singh,1,0,0,0,0,0
MV Boucher,DS Kulkarni,0,1,0,0,0,0
B Akhil,DS Kulkarni,0,1,0,0,0,0
B Akhil,DS Kulkarni,1,0,0,0,0,0
B Akhil,DS Kulkarni,1,0,0,0,0,0
B Akhil,DS Kulkarni,0,1,0,0,0,0
M Vijay,R Vinay Kumar,1,0,0,0,0,0
M Vijay,R Vinay Kumar,1,0,0,0,0,0
M Vijay,R Vinay Kumar,1,0,0,0,0,0
M Vijay,R Vinay Kumar,0,0,0,0,1,0
M Vijay,R Vinay Kumar,0,0,0,0,1,0
M Vijay,R Vinay Kumar,0,0,1,0,0,0
V Sehwag,P Suyal,1,0,0,0,0,0
V Sehwag,P Suyal,1,0,0,0,0,0
V Sehwag,P Suyal,0,0,0,0,1,0
V Sehwag,P Suyal,1,0,0,0,0,0
V Sehwag,P Suyal,0,1,0,0,0,0
M Vijay,P Suyal,1,0,0,0,0,0
V Sehwag,R Vinay Kumar,0,0,0,0,1,0
V Sehwag,R Vinay Kumar,0,0,0,0,0,1
V Sehwag,R Vinay Kumar,0,0,0,0,1,0
V Sehwag,R Vinay Kumar,0,1,0,0,0,0
M Vijay,R Vinay Kumar,0,1,0,0,0,0
V Sehwag,R Vinay Kumar,0,1,0,0,0,0
V Sehwag,P Suyal,0,0,0,0,1,0
V Sehwag,P Suyal,1,0,0,0,0,0
V Sehwag,P Suyal,0,1,0,0,0,0
M Vijay,P Suyal,1,0,0,0,0,0
M Vijay,P Suyal,1,0,0,0,0,0
M Vijay,P Suyal,0,1,0,0,0,0
M Vijay,R Vinay Kumar,0,0,0,0,1,0
M Vijay,R Vinay Kumar,1,0,0,0,0,0
M Vijay,R Vinay Kumar,0,0,0,0,1,0
M Vijay,R Vinay Kumar,1,0,0,0,0,0
M Vijay,R Vinay Kumar,1,0,0,0,0,0
M Vijay,R Vinay Kumar,1,0,0,0,0,0
V Sehwag,SL Malinga,0,1,0,0,0,0
V Sehwag,SL Malinga,1,0,0,0,0,0
V Sehwag,SL Malinga,0,0,0,0,1,0
V Sehwag,SL Malinga,0,0,0,0,1,0
V Sehwag,SL Malinga,0,1,0,0,0,0
M Vijay,SL Malinga,1,0,0,0,0,0
M Vijay,SL Malinga,0,1,0,0,0,0
M Vijay,Harbhajan Singh,0,1,0,0,0,0
V Sehwag,Harbhajan Singh,0,1,0,0,0,0
M Vijay,Harbhajan Singh,0,1,0,0,0,0
V Sehwag,Harbhajan Singh,1,0,0,0,0,0
M Vijay,Harbhajan Singh,0,1,0,0,0,0
GJ Maxwell,Harbhajan Singh,0,1,0,0,0,0
GJ Maxwell,J Suchith,0,1,0,0,0,0
M Vijay,J Suchith,0,1,0,0,0,0
GJ Maxwell,J Suchith,0,0,0,0,1,0
GJ Maxwell,J Suchith,1,0,0,0,0,0
M Vijay,J Suchith,1,0,0,0,0,0
M Vijay,J Suchith,0,0,0,0,1,0
DA Miller,Harbhajan Singh,1,0,0,0,0,0
DA Miller,Harbhajan Singh,0,0,0,0,1,0
DA Miller,Harbhajan Singh,1,0,0,0,0,0
DA Miller,Harbhajan Singh,1,0,0,0,0,0
DA Miller,Harbhajan Singh,1,0,0,0,0,0
DA Miller,Harbhajan Singh,0,1,0,0,0,0
DA Miller,J Suchith,0,1,0,0,0,0
M Vijay,J Suchith,0,0,1,0,0,0
M Vijay,J Suchith,0,1,0,0,0,0
DA Miller,J Suchith,0,1,0,0,0,0
DA Miller,J Suchith,1,0,0,0,0,0
DA Miller,J Suchith,0,1,0,0,0,0
M Vijay,J Suchith,0,0,0,0,1,0
DA Miller,Harbhajan Singh,0,1,0,0,0,0
M Vijay,Harbhajan Singh,1,0,0,0,0,0
GJ Bailey,Harbhajan Singh,1,0,0,0,0,0
GJ Bailey,Harbhajan Singh,0,0,1,0,0,0
GJ Bailey,Harbhajan Singh,0,1,0,0,0,0
DA Miller,Harbhajan Singh,1,0,0,0,0,0
GJ Bailey,SL Malinga,0,0,0,0,1,0
GJ Bailey,SL Malinga,0,1,0,0,0,0
DA Miller,SL Malinga,1,0,0,0,0,0
DA Miller,SL Malinga,0,1,0,0,0,0
GJ Bailey,SL Malinga,0,1,0,0,0,0
DA Miller,SL Malinga,0,1,0,0,0,0
DA Miller,Harbhajan Singh,0,0,1,0,0,0
DA Miller,Harbhajan Singh,0,1,0,0,0,0
GJ Bailey,Harbhajan Singh,1,0,0,0,0,0
GJ Bailey,Harbhajan Singh,0,1,0,0,0,0
DA Miller,Harbhajan Singh,0,1,0,0,0,0
GJ Bailey,Harbhajan Singh,0,1,0,0,0,0
GJ Bailey,J Suchith,0,1,0,0,0,0
DA Miller,J Suchith,0,1,0,0,0,0
GJ Bailey,J Suchith,0,0,1,0,0,0
GJ Bailey,J Suchith,0,0,1,0,0,0
GJ Bailey,J Suchith,0,1,0,0,0,0
DA Miller,J Suchith,0,0,0,0,1,0
GJ Bailey,KA Pollard,0,0,0,0,1,0
GJ Bailey,KA Pollard,0,1,0,0,0,0
DA Miller,KA Pollard,1,0,0,0,0,0
DA Miller,KA Pollard,0,1,0,0,0,0
GJ Bailey,KA Pollard,0,1,0,0,0,0
DA Miller,KA Pollard,0,0,0,0,1,0
GJ Bailey,SL Malinga,0,0,0,0,0,1
GJ Bailey,SL Malinga,0,1,0,0,0,0
DA Miller,SL Malinga,1,0,0,0,0,0
R Dhawan,SL Malinga,0,0,0,0,1,0
R Dhawan,SL Malinga,0,1,0,0,0,0
GJ Bailey,SL Malinga,0,1,0,0,0,0
GJ Bailey,J Suchith,0,1,0,0,0,0
